The operator was: Luis
The sample measure was: Si
The sample was biased using: 
Comments:
Cooling down from 500C to 30C

Voltage	R	Temp	time
-1.200000E-4	3.813800E+5	3.079320E+1	6.471221E+4
-1.200000E-4	3.813700E+5	3.082415E+1	6.471341E+4
-1.200000E-4	3.813600E+5	3.083697E+1	6.471459E+4
-1.200000E-4	3.813800E+5	3.081454E+1	6.471578E+4
-1.200000E-4	3.813600E+5	3.079857E+1	6.471696E+4
-1.200000E-4	3.813700E+5	3.081328E+1	6.471816E+4
-1.200000E-4	3.813700E+5	3.084666E+1	6.471935E+4
-1.200000E-4	3.813600E+5	3.086502E+1	6.472053E+4
-1.200000E-4	3.813700E+5	3.086304E+1	6.472173E+4
-1.200000E-4	3.813800E+5	3.086215E+1	6.472293E+4
-1.200000E-4	3.813600E+5	3.086820E+1	6.472411E+4
-1.200000E-4	3.813600E+5	3.087418E+1	6.472531E+4
-1.200000E-4	3.813800E+5	3.086381E+1	6.472650E+4
-1.200000E-4	3.813600E+5	3.086316E+1	6.472768E+4
-1.200000E-4	3.813700E+5	3.087008E+1	6.472887E+4
-1.200000E-4	3.813800E+5	3.086936E+1	6.473007E+4
-1.200000E-4	3.813600E+5	3.087639E+1	6.473127E+4
-1.200000E-4	3.813700E+5	3.088284E+1	6.473244E+4
-1.200000E-4	3.813700E+5	3.085686E+1	6.473365E+4
-1.200000E-4	3.813500E+5	3.082749E+1	6.473482E+4
-1.200000E-4	3.813600E+5	3.079319E+1	6.473604E+4
-1.200000E-4	3.813600E+5	3.079811E+1	6.473722E+4
-1.200000E-4	3.813500E+5	3.081038E+1	6.473841E+4
-1.200000E-4	3.813700E+5	3.084308E+1	6.473959E+4
-1.200000E-4	3.813600E+5	3.085734E+1	6.474078E+4
-1.200000E-4	3.813600E+5	3.086234E+1	6.474196E+4
-1.200000E-4	3.813800E+5	3.086715E+1	6.474316E+4
-1.200000E-4	3.813600E+5	3.087766E+1	6.474433E+4
-1.200000E-4	3.813500E+5	3.087103E+1	6.474554E+4
-1.200000E-4	3.813700E+5	3.080779E+1	6.474673E+4
-1.200000E-4	3.813700E+5	3.080620E+1	6.474796E+4
-1.200000E-4	3.813500E+5	3.081153E+1	6.474851E+4
-1.200000E-4	3.813600E+5	3.081978E+1	6.474913E+4
-1.200000E-4	3.813600E+5	3.083701E+1	6.475030E+4
-1.200000E-4	3.813600E+5	3.085167E+1	6.475148E+4
-1.200000E-4	3.813500E+5	3.086359E+1	6.475267E+4
-1.200000E-4	3.813700E+5	3.085905E+1	6.475387E+4
-1.200000E-4	3.813600E+5	3.085926E+1	6.475507E+4
-1.200000E-4	3.813600E+5	3.088926E+1	6.475625E+4
-1.200000E-4	3.813700E+5	3.092694E+1	6.475744E+4
-1.200000E-4	3.813500E+5	3.090235E+1	6.475864E+4
-1.200000E-4	3.813700E+5	3.087835E+1	6.475982E+4
-1.200000E-4	3.813700E+5	3.083434E+1	6.476101E+4
-1.200000E-4	3.813600E+5	3.078737E+1	6.476221E+4
-1.200000E-4	3.813700E+5	3.079126E+1	6.476339E+4
-1.200000E-4	3.813600E+5	3.083052E+1	6.476457E+4
-1.200000E-4	3.813600E+5	3.083647E+1	6.476578E+4
-1.200000E-4	3.813700E+5	3.076621E+1	6.476696E+4
-1.200000E-4	3.813600E+5	3.076337E+1	6.476870E+4
-1.200000E-4	3.813700E+5	3.075820E+1	6.476978E+4
-1.200000E-4	3.813700E+5	3.078229E+1	6.477096E+4
-1.200000E-4	3.813600E+5	3.083350E+1	6.477216E+4
-1.200000E-4	3.813700E+5	3.082983E+1	6.477335E+4
-1.200000E-4	3.813600E+5	3.080092E+1	6.477455E+4
-1.200000E-4	3.813600E+5	3.078915E+1	6.477573E+4
-1.200000E-4	3.813700E+5	3.078723E+1	6.477693E+4
-1.200000E-4	3.813600E+5	3.079171E+1	6.477812E+4
-1.200000E-4	3.813600E+5	3.081343E+1	6.477930E+4
-1.200000E-4	3.813800E+5	3.084734E+1	6.478050E+4
-1.200000E-4	3.813600E+5	3.086404E+1	6.478169E+4
-1.200000E-4	3.813700E+5	3.087474E+1	6.478287E+4
-1.200000E-4	3.813800E+5	3.087752E+1	6.478406E+4
-1.200000E-4	3.813600E+5	3.088965E+1	6.478524E+4
-1.200000E-4	3.813700E+5	3.088709E+1	6.478643E+4
-1.200000E-4	3.813800E+5	3.089864E+1	6.478763E+4
-1.200000E-4	3.813600E+5	3.088508E+1	6.478881E+4
-1.200000E-4	3.813700E+5	3.083469E+1	6.479001E+4
-1.200000E-4	3.813700E+5	3.082742E+1	6.479119E+4
-1.200000E-4	3.813600E+5	3.084305E+1	6.479238E+4
-1.200000E-4	3.813700E+5	3.083493E+1	6.479403E+4
-1.200000E-4	3.813600E+5	3.081661E+1	6.479518E+4
-1.200000E-4	3.813700E+5	3.081870E+1	6.479638E+4
-1.200000E-4	3.813700E+5	3.082051E+1	6.479757E+4
-1.200000E-4	3.813600E+5	3.081741E+1	6.479877E+4
-1.200000E-4	3.813900E+5	3.080725E+1	6.479995E+4
-1.200000E-4	3.813700E+5	3.080351E+1	6.480114E+4
-1.200000E-4	3.813600E+5	3.080302E+1	6.480234E+4
-1.200000E-4	3.813700E+5	3.080603E+1	6.480352E+4
-1.200000E-4	3.813600E+5	3.083394E+1	6.480472E+4
-1.200000E-4	3.813600E+5	3.085517E+1	6.480591E+4
-1.200000E-4	3.813700E+5	3.085871E+1	6.480709E+4
-1.200000E-4	3.813500E+5	3.086481E+1	6.480829E+4
-1.200000E-4	3.813700E+5	3.086365E+1	6.480949E+4
-1.200000E-4	3.813700E+5	3.088367E+1	6.481068E+4
-1.200000E-4	3.813800E+5	3.092008E+1	6.481186E+4
-1.200000E-4	3.813800E+5	3.089901E+1	6.481306E+4
-1.200000E-4	3.813900E+5	3.087212E+1	6.481424E+4
-1.200000E-4	3.813600E+5	3.080592E+1	6.481543E+4
-1.200000E-4	3.813700E+5	3.081553E+1	6.481663E+4
-1.200000E-4	3.813700E+5	3.083555E+1	6.481781E+4
-1.200000E-4	3.813600E+5	3.083288E+1	6.481900E+4
-1.200000E-4	3.813800E+5	3.082675E+1	6.482020E+4
-1.200000E-4	3.813700E+5	3.081976E+1	6.482138E+4
-1.200000E-4	3.813600E+5	3.079663E+1	6.482258E+4
-1.200000E-4	3.813700E+5	3.077553E+1	6.482377E+4
-1.200000E-4	3.813600E+5	3.077913E+1	6.482495E+4
-1.200000E-4	3.813600E+5	3.078370E+1	6.482615E+4
-1.200000E-4	3.813800E+5	3.079463E+1	6.482734E+4
-1.200000E-4	3.813800E+5	3.079181E+1	6.482852E+4
-1.200000E-4	3.813600E+5	3.079489E+1	6.482971E+4
-1.200000E-4	3.813700E+5	3.080064E+1	6.483089E+4
-1.200000E-4	3.813600E+5	3.078781E+1	6.483209E+4
-1.200000E-4	3.813700E+5	3.077905E+1	6.483328E+4
-1.200000E-4	3.813700E+5	3.077600E+1	6.483446E+4
-1.200000E-4	3.813600E+5	3.075692E+1	6.483566E+4
-1.200000E-4	3.813700E+5	3.073512E+1	6.483685E+4
-1.200000E-4	3.813800E+5	3.076567E+1	6.483819E+4
-1.200000E-4	3.813700E+5	3.077094E+1	6.483926E+4
-1.200000E-4	3.813800E+5	3.078333E+1	6.484043E+4
-1.200000E-4	3.813800E+5	3.082036E+1	6.484164E+4
-1.200000E-4	3.813500E+5	3.086809E+1	6.484281E+4
-1.200000E-4	3.813700E+5	3.084474E+1	6.484400E+4
-1.200000E-4	3.813700E+5	3.082218E+1	6.484520E+4
-1.200000E-4	3.813600E+5	3.080739E+1	6.484638E+4
-1.200000E-4	3.813800E+5	3.079817E+1	6.484757E+4
-1.200000E-4	3.813600E+5	3.079242E+1	6.484875E+4
-1.200000E-4	3.813600E+5	3.078361E+1	6.484995E+4
-1.200000E-4	3.813900E+5	3.076724E+1	6.485114E+4
-1.200000E-4	3.813800E+5	3.076493E+1	6.485234E+4
-1.200000E-4	3.813600E+5	3.076122E+1	6.485352E+4
-1.200000E-4	3.813800E+5	3.076029E+1	6.485471E+4
-1.200000E-4	3.813700E+5	3.075290E+1	6.485591E+4
-1.200000E-4	3.813500E+5	3.077319E+1	6.485709E+4
-1.200000E-4	3.813800E+5	3.083301E+1	6.485828E+4
-1.200000E-4	3.813600E+5	3.083961E+1	6.485952E+4
-1.200000E-4	3.813600E+5	3.085640E+1	6.486068E+4
-1.200000E-4	3.813800E+5	3.083793E+1	6.486187E+4
-1.200000E-4	3.813600E+5	3.082648E+1	6.486304E+4
-1.200000E-4	3.813600E+5	3.083957E+1	6.486426E+4
-1.200000E-4	3.813800E+5	3.084642E+1	6.486544E+4
-1.200000E-4	3.813600E+5	3.084226E+1	6.486664E+4
-1.200000E-4	3.813700E+5	3.084357E+1	6.486783E+4
-1.200000E-4	3.813700E+5	3.085288E+1	6.486901E+4
-1.200000E-4	3.813600E+5	3.085556E+1	6.487021E+4
-1.200000E-4	3.813600E+5	3.084945E+1	6.487140E+4
-1.200000E-4	3.813700E+5	3.081679E+1	6.487258E+4
-1.200000E-4	3.813600E+5	3.079564E+1	6.487377E+4
-1.200000E-4	3.813800E+5	3.079051E+1	6.487495E+4
-1.200000E-4	3.813700E+5	3.077243E+1	6.487617E+4
-1.200000E-4	3.813600E+5	3.076929E+1	6.487734E+4
-1.200000E-4	3.813800E+5	3.079588E+1	6.487852E+4
-1.200000E-4	3.813800E+5	3.079799E+1	6.487986E+4
-1.200000E-4	3.813700E+5	3.080547E+1	6.488093E+4
-1.200000E-4	3.813800E+5	3.084781E+1	6.488214E+4
-1.200000E-4	3.813800E+5	3.086626E+1	6.488332E+4
-1.200000E-4	3.813700E+5	3.086554E+1	6.488450E+4
-1.200000E-4	3.813800E+5	3.088642E+1	6.488570E+4
-1.200000E-4	3.813700E+5	3.087532E+1	6.488689E+4
-1.200000E-4	3.813600E+5	3.083538E+1	6.488807E+4
-1.200000E-4	3.813700E+5	3.084841E+1	6.488927E+4
-1.200000E-4	3.813700E+5	3.086797E+1	6.489046E+4
-1.200000E-4	3.813500E+5	3.087597E+1	6.489164E+4
-1.200000E-4	3.813800E+5	3.085396E+1	6.489284E+4
-1.200000E-4	3.813600E+5	3.084437E+1	6.489403E+4
-1.200000E-4	3.813800E+5	3.084591E+1	6.489521E+4
-1.200000E-4	3.813800E+5	3.083518E+1	6.489641E+4
-1.200000E-4	3.813700E+5	3.082229E+1	6.489760E+4
-1.200000E-4	3.813700E+5	3.083265E+1	6.489878E+4
-1.200000E-4	3.813800E+5	3.083157E+1	6.489996E+4
-1.200000E-4	3.813700E+5	3.082159E+1	6.490115E+4
-1.200000E-4	3.813700E+5	3.081011E+1	6.490236E+4
-1.200000E-4	3.813800E+5	3.080687E+1	6.490292E+4
-1.200000E-4	3.813800E+5	3.081135E+1	6.490355E+4
-1.200000E-4	3.813600E+5	3.082029E+1	6.490472E+4
-1.200000E-4	3.813700E+5	3.081159E+1	6.490590E+4
-1.200000E-4	3.813800E+5	3.078374E+1	6.490709E+4
-1.200000E-4	3.813500E+5	3.077723E+1	6.490829E+4
-1.200000E-4	3.813800E+5	3.080698E+1	6.490947E+4
-1.200000E-4	3.813800E+5	3.082289E+1	6.491067E+4
-1.200000E-4	3.813600E+5	3.082959E+1	6.491186E+4
-1.200000E-4	3.813900E+5	3.083552E+1	6.491304E+4
-1.200000E-4	3.813700E+5	3.082959E+1	6.491424E+4
-1.200000E-4	3.813600E+5	3.082785E+1	6.491543E+4
-1.200000E-4	3.813800E+5	3.083704E+1	6.491661E+4
-1.200000E-4	3.813800E+5	3.083913E+1	6.491780E+4
-1.200000E-4	3.813800E+5	3.084191E+1	6.491898E+4
-1.200000E-4	3.813800E+5	3.083900E+1	6.492023E+4
-1.200000E-4	3.813600E+5	3.082405E+1	6.492138E+4
-1.200000E-4	3.813700E+5	3.084395E+1	6.492257E+4
-1.200000E-4	3.813800E+5	3.084977E+1	6.492375E+4
-1.200000E-4	3.813700E+5	3.085738E+1	6.492493E+4
-1.200000E-4	3.813800E+5	3.086676E+1	6.492612E+4
-1.200000E-4	3.813900E+5	3.084967E+1	6.492732E+4
-1.200000E-4	3.813600E+5	3.084469E+1	6.492850E+4
-1.200000E-4	3.813800E+5	3.084362E+1	6.492969E+4
-1.200000E-4	3.813800E+5	3.083308E+1	6.493087E+4
-1.200000E-4	3.813700E+5	3.084506E+1	6.493206E+4
-1.200000E-4	3.813800E+5	3.087367E+1	6.493326E+4
-1.200000E-4	3.813700E+5	3.089387E+1	6.493444E+4
-1.200000E-4	3.813600E+5	3.089407E+1	6.493563E+4
-1.200000E-4	3.813800E+5	3.087859E+1	6.493683E+4
-1.200000E-4	3.813700E+5	3.083389E+1	6.493803E+4
-1.200000E-4	3.813600E+5	3.079840E+1	6.493921E+4
-1.200000E-4	3.813800E+5	3.079654E+1	6.494056E+4
-1.200000E-4	3.813700E+5	3.079885E+1	6.494161E+4
-1.200000E-4	3.813600E+5	3.082852E+1	6.494283E+4
-1.200000E-4	3.813800E+5	3.083275E+1	6.494400E+4
-1.200000E-4	3.813700E+5	3.079562E+1	6.494518E+4
-1.200000E-4	3.813600E+5	3.083384E+1	6.494638E+4
-1.200000E-4	3.813800E+5	3.084053E+1	6.494767E+4
-1.200000E-4	3.813900E+5	3.086216E+1	6.494878E+4
-1.200000E-4	3.813700E+5	3.083111E+1	6.494996E+4
-1.200000E-4	3.813900E+5	3.081664E+1	6.495115E+4
-1.200000E-4	3.813800E+5	3.078065E+1	6.495233E+4
-1.200000E-4	3.813700E+5	3.077427E+1	6.495355E+4
-1.200000E-4	3.813900E+5	3.079420E+1	6.495473E+4
-1.200000E-4	3.813800E+5	3.079740E+1	6.495593E+4
-1.200000E-4	3.813700E+5	3.083274E+1	6.495712E+4
-1.200000E-4	3.813900E+5	3.087531E+1	6.495830E+4
-1.200000E-4	3.813700E+5	3.084570E+1	6.495949E+4
-1.200000E-4	3.813700E+5	3.084063E+1	6.496069E+4
-1.200000E-4	3.813800E+5	3.082802E+1	6.496187E+4
-1.200000E-4	3.813600E+5	3.081520E+1	6.496307E+4
-1.200000E-4	3.813800E+5	3.082895E+1	6.496426E+4
-1.200000E-4	3.813900E+5	3.087193E+1	6.496546E+4
-1.200000E-4	3.813700E+5	3.089003E+1	6.496666E+4
-1.200000E-4	3.813900E+5	3.085928E+1	6.496783E+4
-1.200000E-4	3.813900E+5	3.082664E+1	6.496903E+4
-1.200000E-4	3.813600E+5	3.079875E+1	6.497021E+4
-1.200000E-4	3.813900E+5	3.079691E+1	6.497139E+4
-1.200000E-4	3.813800E+5	3.083479E+1	6.497260E+4
-1.200000E-4	3.813800E+5	3.084600E+1	6.497379E+4
-1.200000E-4	3.813800E+5	3.083788E+1	6.497498E+4
-1.200000E-4	3.813800E+5	3.084171E+1	6.497616E+4
-1.200000E-4	3.813800E+5	3.085095E+1	6.497736E+4
-1.200000E-4	3.813900E+5	3.085269E+1	6.497855E+4
-1.200000E-4	3.813800E+5	3.084007E+1	6.497975E+4
-1.200000E-4	3.813700E+5	3.084080E+1	6.498095E+4
-1.200000E-4	3.814000E+5	3.083484E+1	6.498213E+4
-1.200000E-4	3.813700E+5	3.083688E+1	6.498332E+4
-1.200000E-4	3.813600E+5	3.081658E+1	6.498449E+4
-1.200000E-4	3.813900E+5	3.078307E+1	6.498569E+4
-1.200000E-4	3.813700E+5	3.078338E+1	6.498687E+4
-1.200000E-4	3.813700E+5	3.081833E+1	6.498807E+4
-1.200000E-4	3.813800E+5	3.083855E+1	6.498926E+4
-1.200000E-4	3.813700E+5	3.084402E+1	6.499046E+4
-1.200000E-4	3.813800E+5	3.083387E+1	6.499164E+4
-1.200000E-4	3.813800E+5	3.079462E+1	6.499283E+4
-1.200000E-4	3.813600E+5	3.077322E+1	6.499403E+4
-1.200000E-4	3.813800E+5	3.076248E+1	6.499521E+4
-1.200000E-4	3.813800E+5	3.077351E+1	6.499639E+4
-1.200000E-4	3.813700E+5	3.080103E+1	6.499758E+4
-1.200000E-4	3.813800E+5	3.080895E+1	6.499878E+4
-1.200000E-4	3.813800E+5	3.080722E+1	6.499996E+4
-1.200000E-4	3.814000E+5	3.080497E+1	6.500125E+4
-1.200000E-4	3.813800E+5	3.083677E+1	6.500238E+4
-1.200000E-4	3.813800E+5	3.087164E+1	6.500356E+4
-1.200000E-4	3.813700E+5	3.087357E+1	6.500475E+4
-1.200000E-4	3.813800E+5	3.082633E+1	6.500595E+4
-1.200000E-4	3.813900E+5	3.083550E+1	6.500713E+4
-1.200000E-4	3.813800E+5	3.088201E+1	6.500833E+4
-1.200000E-4	3.814000E+5	3.088735E+1	6.500952E+4
-1.200000E-4	3.813900E+5	3.082916E+1	6.501072E+4
-1.200000E-4	3.813600E+5	3.081518E+1	6.501190E+4
-1.200000E-4	3.813900E+5	3.080050E+1	6.501309E+4
-1.200000E-4	3.813700E+5	3.078887E+1	6.501426E+4
-1.200000E-4	3.813600E+5	3.081964E+1	6.501546E+4
-1.200000E-4	3.813800E+5	3.082480E+1	6.501664E+4
-1.200000E-4	3.813700E+5	3.083444E+1	6.501782E+4
-1.200000E-4	3.813800E+5	3.084266E+1	6.501901E+4
-1.200000E-4	3.813900E+5	3.082081E+1	6.502021E+4
-1.200000E-4	3.813700E+5	3.081848E+1	6.502139E+4
-1.200000E-4	3.813800E+5	3.081140E+1	6.502258E+4
-1.200000E-4	3.813900E+5	3.081614E+1	6.502376E+4
-1.200000E-4	3.813700E+5	3.081877E+1	6.502495E+4
-1.200000E-4	3.813800E+5	3.079801E+1	6.502613E+4
-1.200000E-4	3.813800E+5	3.080681E+1	6.502733E+4
-1.200000E-4	3.813700E+5	3.083266E+1	6.502852E+4
-1.200000E-4	3.813900E+5	3.084786E+1	6.502970E+4
-1.200000E-4	3.813900E+5	3.087677E+1	6.503090E+4
-1.200000E-4	3.813800E+5	3.087483E+1	6.503224E+4
-1.200000E-4	3.814000E+5	3.085621E+1	6.503330E+4
-1.200000E-4	3.813900E+5	3.085209E+1	6.503450E+4
-1.200000E-4	3.813700E+5	3.081106E+1	6.503569E+4
-1.200000E-4	3.814000E+5	3.080610E+1	6.503689E+4
-1.200000E-4	3.813800E+5	3.081713E+1	6.503808E+4
-1.200000E-4	3.813700E+5	3.082815E+1	6.503927E+4
-1.200000E-4	3.813800E+5	3.085989E+1	6.504046E+4
-1.200000E-4	3.813700E+5	3.085971E+1	6.504164E+4
-1.200000E-4	3.813700E+5	3.083524E+1	6.504282E+4
-1.200000E-4	3.813800E+5	3.080440E+1	6.504402E+4
-1.200000E-4	3.813800E+5	3.079697E+1	6.504519E+4
-1.200000E-4	3.813800E+5	3.078199E+1	6.504638E+4
-1.200000E-4	3.813900E+5	3.077460E+1	6.504758E+4
-1.200000E-4	3.813800E+5	3.077281E+1	6.504876E+4
-1.200000E-4	3.813700E+5	3.077603E+1	6.504995E+4
-1.200000E-4	3.813900E+5	3.079135E+1	6.505113E+4
-1.200000E-4	3.813600E+5	3.081240E+1	6.505233E+4
-1.200000E-4	3.813700E+5	3.083383E+1	6.505353E+4
-1.200000E-4	3.813800E+5	3.084200E+1	6.505472E+4
-1.200000E-4	3.813600E+5	3.083035E+1	6.505590E+4
-1.200000E-4	3.813800E+5	3.083159E+1	6.505709E+4
-1.200000E-4	3.813900E+5	3.083865E+1	6.505827E+4
-1.200000E-4	3.813700E+5	3.084277E+1	6.505946E+4
-1.200000E-4	3.813800E+5	3.084439E+1	6.506064E+4
-1.200000E-4	3.813800E+5	3.084416E+1	6.506219E+4
-1.200000E-4	3.813900E+5	3.084267E+1	6.506345E+4
-1.200000E-4	3.813800E+5	3.084383E+1	6.506463E+4
-1.200000E-4	3.813700E+5	3.085626E+1	6.506583E+4
-1.200000E-4	3.813900E+5	3.085495E+1	6.506701E+4
-1.200000E-4	3.813700E+5	3.083163E+1	6.506820E+4
-1.200000E-4	3.813700E+5	3.080347E+1	6.506938E+4
-1.200000E-4	3.813900E+5	3.077280E+1	6.507058E+4
-1.200000E-4	3.813700E+5	3.075224E+1	6.507177E+4
-1.200000E-4	3.813800E+5	3.074777E+1	6.507297E+4
-1.200000E-4	3.813900E+5	3.073213E+1	6.507415E+4
-1.200000E-4	3.813700E+5	3.074640E+1	6.507534E+4
-1.200000E-4	3.813900E+5	3.080123E+1	6.507652E+4
-1.200000E-4	3.813800E+5	3.081172E+1	6.507771E+4
-1.200000E-4	3.813700E+5	3.082168E+1	6.507889E+4
-1.200000E-4	3.813800E+5	3.079867E+1	6.508009E+4
-1.200000E-4	3.813700E+5	3.080597E+1	6.508128E+4
-1.200000E-4	3.813700E+5	3.081123E+1	6.508246E+4
-1.200000E-4	3.813900E+5	3.083325E+1	6.508366E+4
-1.200000E-4	3.813800E+5	3.083923E+1	6.508485E+4
-1.200000E-4	3.813700E+5	3.081517E+1	6.508603E+4
-1.200000E-4	3.813900E+5	3.082068E+1	6.508721E+4
-1.200000E-4	3.814000E+5	3.081329E+1	6.508842E+4
-1.200000E-4	3.813800E+5	3.080421E+1	6.508960E+4
-1.200000E-4	3.813900E+5	3.078989E+1	6.509078E+4
-1.200000E-4	3.813700E+5	3.077755E+1	6.509198E+4
-1.200000E-4	3.813800E+5	3.077195E+1	6.509318E+4
-1.200000E-4	3.814000E+5	3.076844E+1	6.509437E+4
-1.200000E-4	3.813800E+5	3.076772E+1	6.509557E+4
-1.200000E-4	3.813900E+5	3.080531E+1	6.509675E+4
-1.200000E-4	3.813900E+5	3.081453E+1	6.509794E+4
-1.200000E-4	3.813700E+5	3.081179E+1	6.509914E+4
-1.200000E-4	3.813800E+5	3.077795E+1	6.510032E+4
-1.200000E-4	3.813800E+5	3.076106E+1	6.510152E+4
-1.200000E-4	3.813700E+5	3.076725E+1	6.510271E+4
-1.200000E-4	3.813700E+5	3.080383E+1	6.510389E+4
-1.200000E-4	3.813800E+5	3.082534E+1	6.510509E+4
-1.200000E-4	3.813600E+5	3.083885E+1	6.510628E+4
-1.200000E-4	3.813700E+5	3.080299E+1	6.510747E+4
-1.200000E-4	3.813800E+5	3.078189E+1	6.510867E+4
-1.200000E-4	3.813700E+5	3.077034E+1	6.510986E+4
-1.200000E-4	3.813900E+5	3.075650E+1	6.511104E+4
-1.200000E-4	3.813800E+5	3.073965E+1	6.511224E+4
-1.200000E-4	3.813700E+5	3.073818E+1	6.511343E+4
-1.200000E-4	3.813900E+5	3.074713E+1	6.511461E+4
-1.200000E-4	3.813800E+5	3.081022E+1	6.511581E+4
-1.200000E-4	3.813600E+5	3.087286E+1	6.511700E+4
-1.200000E-4	3.813700E+5	3.087000E+1	6.511848E+4
-1.200000E-4	3.813800E+5	3.085006E+1	6.511980E+4
-1.200000E-4	3.813900E+5	3.082549E+1	6.512099E+4
-1.200000E-4	3.813700E+5	3.080855E+1	6.512217E+4
-1.200000E-4	3.813800E+5	3.081307E+1	6.512337E+4
-1.200000E-4	3.813800E+5	3.083681E+1	6.512456E+4
-1.200000E-4	3.813800E+5	3.083680E+1	6.512574E+4
-1.200000E-4	3.813800E+5	3.081800E+1	6.512693E+4
-1.200000E-4	3.813900E+5	3.080941E+1	6.512812E+4
-1.200000E-4	3.813700E+5	3.081803E+1	6.512931E+4
-1.200000E-4	3.814000E+5	3.081938E+1	6.513051E+4
-1.200000E-4	3.813900E+5	3.081265E+1	6.513169E+4
-1.200000E-4	3.813700E+5	3.080490E+1	6.513288E+4
-1.200000E-4	3.814000E+5	3.080604E+1	6.513407E+4
-1.200000E-4	3.813900E+5	3.080987E+1	6.513526E+4
-1.200000E-4	3.813800E+5	3.080858E+1	6.513645E+4
-1.200000E-4	3.814000E+5	3.084601E+1	6.513763E+4
-1.200000E-4	3.813800E+5	3.085955E+1	6.513882E+4
-1.200000E-4	3.813900E+5	3.085754E+1	6.514002E+4
-1.200000E-4	3.814000E+5	3.081018E+1	6.514120E+4
-1.200000E-4	3.813800E+5	3.074907E+1	6.514240E+4
-1.200000E-4	3.813800E+5	3.074854E+1	6.514359E+4
-1.200000E-4	3.813900E+5	3.075645E+1	6.514479E+4
-1.200000E-4	3.813800E+5	3.077328E+1	6.514597E+4
-1.200000E-4	3.813800E+5	3.078009E+1	6.514716E+4
-1.200000E-4	3.813900E+5	3.078267E+1	6.514836E+4
-1.200000E-4	3.813800E+5	3.078351E+1	6.514954E+4
-1.200000E-4	3.813800E+5	3.078934E+1	6.515074E+4
-1.200000E-4	3.813900E+5	3.080171E+1	6.515194E+4
-1.200000E-4	3.813700E+5	3.081208E+1	6.515314E+4
-1.200000E-4	3.813700E+5	3.081298E+1	6.515432E+4
-1.200000E-4	3.813800E+5	3.081206E+1	6.515551E+4
-1.200000E-4	3.813600E+5	3.080735E+1	6.515669E+4
-1.200000E-4	3.813900E+5	3.075980E+1	6.515789E+4
-1.200000E-4	3.813700E+5	3.075346E+1	6.515908E+4
-1.200000E-4	3.813700E+5	3.076369E+1	6.516028E+4
-1.200000E-4	3.813800E+5	3.078909E+1	6.516148E+4
-1.200000E-4	3.813900E+5	3.080388E+1	6.516266E+4
-1.200000E-4	3.813700E+5	3.080259E+1	6.516391E+4
-1.200000E-4	3.813800E+5	3.079512E+1	6.516506E+4
-1.200000E-4	3.813900E+5	3.079298E+1	6.516625E+4
-1.200000E-4	3.813600E+5	3.079641E+1	6.516743E+4
-1.200000E-4	3.814000E+5	3.079769E+1	6.516863E+4
-1.200000E-4	3.813900E+5	3.079962E+1	6.516982E+4
-1.200000E-4	3.813800E+5	3.080710E+1	6.517100E+4
-1.200000E-4	3.813900E+5	3.081687E+1	6.517219E+4
-1.200000E-4	3.813800E+5	3.080417E+1	6.517339E+4
-1.200000E-4	3.813800E+5	3.080125E+1	6.517457E+4
-1.200000E-4	3.813900E+5	3.079986E+1	6.517575E+4
-1.200000E-4	3.813800E+5	3.079345E+1	6.517696E+4
-1.200000E-4	3.813800E+5	3.078679E+1	6.517814E+4
-1.200000E-4	3.814000E+5	3.078607E+1	6.517934E+4
-1.200000E-4	3.813900E+5	3.080893E+1	6.518052E+4
-1.200000E-4	3.813800E+5	3.085064E+1	6.518171E+4
-1.200000E-4	3.813900E+5	3.079698E+1	6.518291E+4
-1.200000E-4	3.813800E+5	3.078949E+1	6.518409E+4
-1.200000E-4	3.813900E+5	3.077483E+1	6.518529E+4
-1.200000E-4	3.813900E+5	3.080223E+1	6.518648E+4
-1.200000E-4	3.813700E+5	3.081475E+1	6.518766E+4
-1.200000E-4	3.813800E+5	3.084434E+1	6.518886E+4
-1.200000E-4	3.813900E+5	3.084032E+1	6.519005E+4
-1.200000E-4	3.813700E+5	3.080220E+1	6.519123E+4
-1.200000E-4	3.813800E+5	3.076512E+1	6.519243E+4
-1.200000E-4	3.813800E+5	3.074559E+1	6.519362E+4
-1.200000E-4	3.813800E+5	3.074422E+1	6.519482E+4
-1.200000E-4	3.813900E+5	3.074250E+1	6.519600E+4
-1.200000E-4	3.814000E+5	3.075250E+1	6.519720E+4
-1.200000E-4	3.813800E+5	3.075360E+1	6.519839E+4
-1.200000E-4	3.813900E+5	3.075305E+1	6.519896E+4
-1.200000E-4	3.813800E+5	3.075295E+1	6.519970E+4
-1.200000E-4	3.813900E+5	3.075254E+1	6.520077E+4
-1.200000E-4	3.813800E+5	3.075229E+1	6.520196E+4
-1.200000E-4	3.813900E+5	3.075220E+1	6.520315E+4
-1.200000E-4	3.813900E+5	3.075214E+1	6.520435E+4
-1.200000E-4	3.813700E+5	3.077080E+1	6.520555E+4
-1.200000E-4	3.813900E+5	3.080811E+1	6.520674E+4
-1.200000E-4	3.813800E+5	3.083701E+1	6.520792E+4
-1.200000E-4	3.813800E+5	3.085275E+1	6.520911E+4
-1.200000E-4	3.814000E+5	3.084591E+1	6.521029E+4
-1.200000E-4	3.813900E+5	3.080354E+1	6.521149E+4
